Surface_total,Surface_usable,Room,Bedroom,Bathroom,Parking,Service_fees,Location,URL,Price
407.0,193.0,,4.0,3.0,2.0,450000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975084095-departamento-en-arriendo-en-lo-barnechea-_JM#position=7&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3587314.0
304.0,246.0,,3.0,4.0,4.0,700000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-972306783-se-arrienda-maravilloso-departamento-con-gran-jardin-_JM#position=8&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3174614.0
126.0,,3.0,3.0,,3.0,200000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969368768-el-tranque-portal-la-dehesa-_JM#position=9&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1850000.0
200.0,140.0,5.0,3.0,4.0,2.0,300.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-968161232-dehesa-central-_JM#position=10&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1800000.0
221.0,,,4.0,,2.0,430000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976522080-excelente-ubicacion-conectividad-orientacion-oriente-_JM#position=11&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2507945.0
153.0,84.0,,2.0,3.0,2.0,140000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975085677-concepto-moderno-duplex-nuevo-encantadora-vista-el-tranque-_JM#position=12&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1619053.0
165.0,136.0,,3.0,3.0,2.0,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977466495-departamento-amoblado-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=13&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2200000.0
65.0,60.0,,1.0,1.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969067729-departamento-en-lo-barnechea-_JM#position=14&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,800000.0
566.0,299.0,,3.0,4.0,6.0,700000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975552946-departamento-en-arriendo-en-lo-barnechea-_JM#position=15&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,4500000.0
265.0,232.0,,4.0,4.0,3.0,690000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-973630093-departamento-en-arriendo-de-4-dorm-en-lo-barnechea-_JM#position=16&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3079376.0
65.0,50.0,,1.0,1.0,,120000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-971166713-departamento-en-arriendo-de-1-dorm-en-lo-barnechea-_JM#position=17&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,850000.0
480.0,420.0,,3.0,,3.0,2000000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-971522269-departamento-en-arriendo-en-lo-barnechea-_JM#position=18&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3492076.0
195.0,,,3.0,,2.0,210000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-978019084-duplex-en-arriendo-de-3-dorm-3-banos-195-m2-piscina-quincho-_JM#position=19&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2222230.0
494.0,236.0,,4.0,4.0,4.0,700000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-972521639-departamento-en-arriendo-de-4-dorm-en-lo-barnechea-_JM#position=20&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3174614.0
221.0,191.0,,3.0,3.0,2.0,450000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-972470687-el-tranque-los-cactus-portal-la-dehesa-_JM#position=21&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2063499.0
494.0,,,3.0,,5.0,700000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975474727-departamento-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=22&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3174614.0
410.0,260.0,5.0,4.0,4.0,3.0,600000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969359892-golf-de-manquehue-_JM#position=23&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3460329.0
800.0,,,3.0,,4.0,1000000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977080848-departamento-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=24&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,7460343.0
670.0,450.0,,5.0,6.0,4.0,1200000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-974384360-increible-vista-oriente-450-220-gran-terraza-_JM#position=25&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,7460343.0
224.0,200.0,,3.0,4.0,3.0,600000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-973380857-maravilloso-departamento-en-valle-escondido-_JM#position=26&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2539691.0
267.0,,4.0,3.0,,3.0,650000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976971919-precioso-y-amplio-departamento-en-av-el-tranque-_JM#position=27&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2380961.0
234.0,193.0,,4.0,3.0,2.0,450000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975068638-departamento-en-arriendo-en-lo-barnechea-_JM#position=28&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2730168.0
800.0,700.0,,5.0,6.0,2.0,800000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977981744-departamento-en-arriendo-de-5-dormitorios-en-lo-barnechea-_JM#position=29&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,6000000.0
165.0,,,2.0,,2.0,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977831948-departamento-en-arriendo-de-3d-y-3b-lo-barnechea-_JM#position=30&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2000007.0
234.0,193.0,,4.0,3.0,2.0,450000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975090501-departamento-en-arriendo-en-lo-barnechea-_JM#position=31&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3333345.0
388.0,360.0,,4.0,4.0,2.0,1000000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977472843-gran-departamento-en-arriendo-en-lo-barnechea-_JM#position=32&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2900000.0
140.0,115.0,4.0,4.0,4.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977543287-departamento-el-robleel-estribo-_JM#position=33&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1850000.0
165.0,137.0,,3.0,3.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/arriendo/departamento/lo-barnechea-metropolitana/6401191-avenida-el-tranque-uda#position=34&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1968261.0
234.0,193.0,,4.0,3.0,2.0,450000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975132880-departamento-en-arriendo-de-4-dorm-en-lo-barnechea-_JM#position=35&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2793660.0
225.0,190.0,,3.0,5.0,4.0,550000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976003754-departamento-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=36&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2539691.0
269.0,,,4.0,,3.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975127551-departamento-en-arriendo-de-4-dorm-en-lo-barnechea-_JM#position=37&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2380961.0
188.0,163.0,,2.0,2.0,2.0,220000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-968612353-departamento-en-arriendo-de-2-dorm-en-lo-barnechea-_JM#position=38&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1650000.0
550.0,500.0,6.0,4.0,3.0,6.0,1000000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-967864680-manquehue-oriente-_JM#position=39&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,9523842.0
409.0,235.0,,4.0,4.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977627538-duplex-con-azotea-y-vistas-panoramicas-_JM#position=40&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3174614.0
453.0,353.0,,3.0,4.0,3.0,700000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-978026120-departamento-en-arriendo-de-3-dormitorios-en-lo-barnechea-_JM#position=41&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,4500000.0
280.0,,,5.0,,4.0,815000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-972301012-departamento-triplex-valle-escondido-_JM#position=42&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3492076.0
409.0,235.0,,4.0,4.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977539280-203-departamento-con-azotea-y-piscina-_JM#position=43&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,3174614.0
148.0,128.0,,3.0,3.0,2.0,200000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976573337-duplex-amoblado-la-dehesa-_JM#position=44&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2222230.0
327.0,155.0,,3.0,4.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-978014300-depto-3d4bservicioazoteajacuzzi2terrazas-la-dehesa-_JM#position=45&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2400000.0
230.0,190.0,4.0,3.0,3.0,3.0,500000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976950253-manquehue-oriente-la-dehesa-_JM#position=46&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2730168.0
267.0,,4.0,3.0,,3.0,650000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976906256-precioso-y-amplio-departamento-en-av-el-tranque-_JM#position=47&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,2380961.0
658.0,658.0,4.0,4.0,6.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-956403021-sector-colegio-everest-_JM#position=48&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,7206374.0
65.0,60.0,,1.0,1.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969113093-departamento-nuevo-en-lo-barnechea-_JM#position=49&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,790000.0
138.0,138.0,5.0,3.0,2.0,1.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977544709-departamento-con-espectacular-vista-y-conectividad-_JM#position=50&search_layout=stack&type=item&tracking_id=b1ff1bf8-a1e4-4c71-a5ae-d4c219fba366,1333338.0
260.0,160.0,6.0,4.0,3.0,2.0,350000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976969744-el-tranqueel-candil-_JM#position=1&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2730168.0
61.0,56.0,1.0,1.0,1.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-968994260-departamento-mall-portal-de-la-dehesalos-adobes-lo-barnec-_JM#position=2&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,810000.0
221.0,191.0,,3.0,3.0,2.0,450000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977519074-av-el-tranque-la-dehesa-amplio-departamento-_JM#position=3&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2507945.0
,,,,,,,Lo Barnechea,http://portalinmobiliario.com/MLC-977242958-arriendo-duplex-la-dehesa-central-como-nuevo-_JM#position=4&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,
160.0,140.0,,4.0,3.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969547179-la-dehesa-central-amoblado-_JM#position=5&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2539691.0
658.0,402.0,,5.0,6.0,4.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-968010857-departamento-en-arriendo-en-lo-barnechea-_JM#position=6&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,7206374.0
87.0,,,2.0,,,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-956500191-departamento-en-arriendo-2d2b-la-dehesa-equipado-_JM#position=7&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,910000.0
87.0,87.0,2.0,2.0,2.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977810332-departamento-mall-portal-de-la-dehesalos-adobes-lo-barnec-_JM#position=8&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,930000.0
165.0,137.0,,3.0,3.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-973178274-departamento-en-arriendo-en-la-dehesa-central-lo-barnechea-_JM#position=9&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1841276.0
230.0,220.0,,4.0,3.0,2.0,500000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-973625850-departamento-en-arriendo-de-4-dorm-en-lo-barnechea-_JM#position=10&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2380961.0
200.0,176.0,3.0,3.0,4.0,4.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977092049-departamento-valle-escondidocamino-refugio-del-arrayan-_JM#position=11&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2539691.0
177.0,140.0,,3.0,2.0,2.0,315000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976972832-arriendo-dpto-el-tranque-3d-2b-2-est-bod-177-mt2-_JM#position=12&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1790000.0
65.0,60.0,,1.0,1.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969022353-hermoso-departamento-nuevo-en-lo-barnechea-_JM#position=13&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,760000.0
408.0,408.0,6.0,4.0,4.0,6.0,900000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-967870967-manquehue-oriente-trapenses-_JM#position=14&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,5238113.0
116.0,93.0,,2.0,2.0,2.0,185000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977980747-departamento-en-arriendo-en-lo-barnechea-_JM#position=15&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1400000.0
410.0,,,4.0,,4.0,1100000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-978000811-departamento-en-arriendo-de-4-dormitorios-en-lo-barnechea-_JM#position=16&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,8253997.0
260.0,,,3.0,,4.0,600000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976951733-valle-escondido-_JM#position=17&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2539691.0
230.0,190.0,4.0,3.0,3.0,3.0,500000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976963182-manquehue-oriente-la-dehesa-_JM#position=18&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2793660.0
120.0,100.0,,3.0,3.0,2.0,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-969956622-portal-la-dehesa-_JM#position=19&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1301592.0
224.0,,,3.0,,4.0,400000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-973990241-departamento-en-arriendo-de-3-dorm-en-lo-barnechea-_JM#position=20&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2539691.0
,,,,,,,Lo Barnechea,http://portalinmobiliario.com/MLC-979192224-moderno-departamento-portal-la-dehesa-_JM#position=21&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,
170.0,140.0,,3.0,3.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976084731-departamento-en-arriendo-en-lo-barnechea-_JM#position=22&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2095245.0
188.0,,7.0,3.0,,4.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-972591884-excelente-departamento-valle-escondido-gran-vista-_JM#position=23&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2539691.0
155.0,140.0,,3.0,3.0,2.0,300000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-974232529-manpato-camino-turistico-_JM#position=24&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1396830.0
160.0,,,4.0,,2.0,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976630600-se-arrienda-comodo-y-lindo-departamento-camino-turistico-_JM#position=25&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1300000.0
650.0,500.0,4.0,3.0,3.0,3.0,500000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976926372-manquehue-oriente-cerro-pan-de-azucar-_JM#position=26&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,3968268.0
411.0,411.0,5.0,5.0,4.0,4.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-925180792-jardin-la-dehesa-_JM#position=27&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,4761921.0
148.0,148.0,,3.0,3.0,2.0,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-971567159-duplex-con-jardin-privado-_JM#position=28&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1904768.0
206.0,136.0,,2.0,4.0,2.0,350000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-971117392-arreindo-duplex-la-dehesa-del-candil-_JM#position=29&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2444453.0
187.0,187.0,3.0,3.0,3.0,,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977731111-sector-portal-la-dehesa-el-tranque-_JM#position=30&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2507945.0
166.0,,3.0,3.0,,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-964147936-dehesa-central-_JM#position=31&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1800000.0
296.0,257.0,3.0,3.0,2.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-970110574-los-nogales-_JM#position=32&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2857153.0
166.0,,4.0,4.0,,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-975097365-dehesa-central-_JM#position=33&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1841276.0
65.0,60.0,,2.0,2.0,2.0,120000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-963206572-el-tranque-excelente-conectividad-proximo-portal-_JM#position=34&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,940000.0
210.0,,,4.0,,1.0,500000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-971535972-encantador-departamento-en-arriendo-jardin-la-dehesa-_JM#position=35&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1400000.0
180.0,140.0,,4.0,4.0,2.0,280.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976943806-se-arrienda-departamento-en-lo-barnechea-_JM#position=36&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1700000.0
120.0,100.0,,3.0,3.0,2.0,250000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-970123452-portal-luis-bascunan-_JM#position=37&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1301592.0
156.0,,,2.0,,2.0,102000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976521325-departamento-duplex-2-dormitorios-nuevo-en-lo-barnechea-_JM#position=38&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1619053.0
135.0,80.0,2.0,2.0,2.0,2.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-959885758-dehesa-central-_JM#position=39&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,1523815.0
330.0,150.0,,3.0,4.0,2.0,300000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-977811129-arriendo-penthouse-la-dehesa-_JM#position=40&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2063499.0
71.0,59.0,,2.0,2.0,1.0,,Lo Barnechea,https://www.portalinmobiliario.com/MLC-976003943-lindo-departamento-con-la-mejor-ubicacion-y-conectividad-_JM#position=41&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,700000.0
,,,,,,,Lo Barnechea,http://portalinmobiliario.com/MLC-976521043-precioso-dpto-con-excelente-ubicacion-_JM#position=42&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,
64.0,,,1.0,,,170000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-972670413-departamento-en-arriendo-de-1-dorm-en-lo-barnechea-_JM#position=43&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,620000.0
193.0,,,3.0,,3.0,320000.0,Lo Barnechea,https://www.portalinmobiliario.com/MLC-971678308-departamento-en-primer-piso-con-gran-jardin-y-vista-_JM#position=44&search_layout=stack&type=item&tracking_id=58c5d677-884b-49fb-bcba-dbef3b8ebed7,2015880.0
