Surface,Bedrooms,Bathrooms,Location,Price
20.0,1.0,1.0,Santiago,230000.0
25.0,1.0,1.0,Santiago,230000.0
40.0,1.0,1.0,Santiago,380000.0
26.0,1.0,1.0,Santiago,230000.0
50.0,1.0,1.0,Santiago,380000.0
89.0,2.0,2.0,Santiago,721099.0
40.0,1.0,2.0,Santiago,380000.0
42.0,1.0,1.0,Santiago,380000.0
25.0,1.0,1.0,Santiago,230000.0
32.0,1.0,1.0,Santiago,380000.0
39.0,1.0,1.0,Santiago,380000.0
55.0,1.0,1.0,Santiago,660000.0
39.0,2.0,1.0,Santiago,590000.0
50.0,1.0,1.0,Santiago,380000.0
32.0,1.0,1.0,Santiago,300000.0
62.0,2.0,2.0,Santiago,550000.0
72.0,3.0,2.0,Santiago,550000.0
47.0,2.0,2.0,Santiago,542000.0
68.0,1.0,1.0,Santiago,550000.0
38.0,2.0,1.0,Santiago,390000.0
71.0,3.0,2.0,Santiago,550000.0
49.0,2.0,1.0,Santiago,540000.0
44.0,1.0,1.0,Santiago,398000.0
100.0,4.0,2.0,Santiago,550000.0
48.0,2.0,2.0,Santiago,550000.0
65.0,3.0,2.0,Santiago,550000.0
42.0,2.0,2.0,Santiago,547621.0
62.0,2.0,1.0,Santiago,398000.0
38.0,1.0,1.0,Santiago,390000.0
63.0,3.0,2.0,Santiago,550000.0
40.0,2.0,2.0,Santiago,550000.0
50.0,1.0,1.0,Santiago,550000.0
52.0,2.0,2.0,Santiago,550000.0
43.0,2.0,2.0,Santiago,540000.0
59.0,2.0,2.0,Santiago,390000.0
62.0,2.0,1.0,Santiago,398000.0
61.0,3.0,2.0,Santiago,550000.0
44.0,2.0,1.0,Santiago,390000.0
30.0,1.0,1.0,Santiago,390000.0
40.0,2.0,1.0,Santiago,395000.0
48.0,2.0,1.0,Santiago,395000.0
47.0,2.0,2.0,Santiago,542000.0
40.0,2.0,2.0,Santiago,395000.0
53.0,2.0,2.0,Santiago,542000.0
86.0,3.0,2.0,Santiago,550000.0
32.0,1.0,1.0,Santiago,550000.0
47.0,2.0,2.0,Santiago,542000.0
78.0,3.0,2.0,Santiago,550000.0
70.0,3.0,2.0,Santiago,550000.0
34.0,1.0,1.0,Santiago,387000.0
35.0,1.0,1.0,Santiago,393000.0
40.0,2.0,2.0,Santiago,395000.0
40.0,2.0,2.0,Santiago,395000.0
33.0,1.0,1.0,Santiago,392000.0
29.0,1.0,1.0,Santiago,392000.0
33.0,1.0,1.0,Santiago,392000.0
36.0,1.0,1.0,Santiago,391000.0
70.0,3.0,2.0,Santiago,550000.0
64.0,2.0,2.0,Santiago,550000.0
71.0,3.0,2.0,Santiago,550000.0
80.0,1.0,2.0,Santiago,550000.0
62.0,2.0,2.0,Santiago,540000.0
62.0,2.0,1.0,Santiago,398000.0
67.0,3.0,2.0,Santiago,530000.0
54.0,2.0,2.0,Santiago,530795.0
47.0,2.0,2.0,Santiago,530000.0
30.0,1.0,1.0,Santiago,400000.0
50.0,2.0,2.0,Santiago,390000.0
80.0,3.0,2.0,Santiago,560000.0
48.0,2.0,2.0,Santiago,571430.0
60.0,3.0,1.0,Santiago,550000.0
60.0,1.0,1.0,Santiago,571430.0
98.0,4.0,2.0,Santiago,574327.0
35.0,1.0,1.0,Santiago,390000.0
53.0,2.0,2.0,Santiago,578000.0
70.0,2.0,2.0,Santiago,580000.0
35.0,1.0,1.0,Santiago,400000.0
56.0,2.0,2.0,Santiago,580000.0
70.0,3.0,2.0,Santiago,580000.0
60.0,2.0,2.0,Santiago,530000.0
80.0,3.0,2.0,Santiago,580000.0
60.0,3.0,1.0,Santiago,400000.0
70.0,3.0,2.0,Santiago,580000.0
67.0,3.0,2.0,Santiago,580000.0
65.0,2.0,2.0,Santiago,579990.0
51.0,2.0,2.0,Santiago,552000.0
47.0,2.0,2.0,Santiago,542000.0
63.0,2.0,2.0,Santiago,550000.0
53.0,2.0,1.0,Santiago,550000.0
55.0,2.0,1.0,Santiago,539684.0
64.0,2.0,1.0,Santiago,400000.0
274.0,4.0,4.0,Vitacura,2857152.0
357.0,6.0,7.0,Vitacura,4761920.0
185.0,3.0,3.0,Vitacura,2000000.0
138.0,3.0,3.0,Vitacura,3809536.0
228.0,2.0,2.0,Vitacura,2000006.0
130.0,3.0,3.0,Vitacura,3809536.0
143.0,3.0,4.0,Vitacura,2063499.0
137.0,3.0,3.0,Vitacura,4761920.0
139.0,4.0,3.0,Vitacura,2857152.0
255.0,4.0,4.0,Vitacura,2539691.0
389.0,3.0,3.0,Vitacura,3873028.0
110.0,4.0,4.0,Vitacura,2063499.0
220.0,3.0,4.0,Vitacura,2000000.0
143.0,3.0,4.0,Vitacura,2031753.0
400.0,3.0,4.0,Vitacura,3800000.0
146.0,3.0,3.0,Vitacura,2200000.0
110.0,4.0,4.0,Vitacura,2063499.0
255.0,4.0,4.0,Vitacura,2539691.0
235.0,4.0,3.0,Vitacura,2950000.0
170.0,4.0,4.0,Vitacura,2158737.0
200.0,3.0,3.0,Vitacura,2200000.0
130.0,2.0,2.0,Vitacura,2222229.0
228.0,5.0,5.0,Vitacura,2222229.0
140.0,4.0,4.0,Vitacura,2222229.0
285.0,3.0,4.0,Vitacura,3800000.0
340.0,3.0,2.0,Vitacura,2539691.0
190.0,4.0,4.0,Vitacura,2222229.0
280.0,4.0,4.0,Vitacura,4000000.0
260.0,4.0,3.0,Vitacura,2539691.0
79.0,3.0,3.0,Vitacura,2158737.0
392.0,4.0,3.0,Vitacura,2539691.0
270.0,3.0,4.0,Vitacura,3968267.0
140.0,4.0,3.0,Vitacura,2200000.0
284.0,3.0,3.0,Vitacura,4412713.0
278.0,3.0,3.0,Vitacura,4412713.0
200.0,4.0,5.0,Vitacura,2190483.0
233.0,4.0,4.0,Vitacura,2800000.0
220.0,4.0,4.0,Vitacura,2200000.0
468.0,5.0,4.0,Vitacura,3968267.0
240.0,4.0,4.0,Vitacura,2200000.0
345.0,3.0,4.0,Vitacura,2190483.0
200.0,3.0,4.0,Vitacura,2793660.0
140.0,4.0,4.0,Vitacura,2190483.0
233.0,4.0,3.0,Vitacura,2793660.0
233.0,5.0,4.0,Vitacura,2793660.0
200.0,4.0,4.0,Vitacura,2800000.0
233.0,3.0,4.0,Vitacura,2793660.0
192.0,3.0,4.0,Vitacura,2761914.0
270.0,4.0,5.0,Vitacura,2750000.0
380.0,3.0,4.0,Vitacura,2698421.0
170.0,2.0,3.0,Vitacura,2698421.0
140.0,3.0,4.0,Vitacura,2063499.0
140.0,3.0,3.0,Vitacura,2603183.0
129.0,3.0,2.0,Vitacura,2900000.0
450.0,3.0,4.0,Vitacura,4500000.0
228.0,3.0,1.0,Vitacura,2857152.0
234.0,5.0,4.0,Vitacura,2793660.0
280.0,4.0,4.0,Vitacura,4500000.0
255.0,4.0,4.0,Vitacura,2857152.0
274.0,4.0,4.0,Vitacura,2857152.0
287.0,3.0,4.0,Vitacura,4603190.0
345.0,3.0,4.0,Vitacura,2190483.0
143.0,3.0,2.0,Vitacura,2063499.0
360.0,4.0,4.0,Vitacura,4380967.0
385.0,4.0,4.0,Vitacura,2500000.0
426.0,5.0,6.0,Vitacura,3600000.0
160.0,3.0,3.0,Vitacura,3174613.0
300.0,3.0,4.0,Vitacura,2500000.0
180.0,4.0,4.0,Vitacura,3015883.0
180.0,4.0,4.0,Vitacura,3015883.0
230.0,4.0,3.0,Vitacura,2500000.0
220.0,4.0,5.0,Vitacura,2380960.0
144.0,3.0,4.0,Vitacura,2380960.0
155.0,3.0,3.0,Vitacura,2500000.0
220.0,4.0,4.0,Vitacura,3174613.0
244.0,3.0,5.0,Vitacura,2380960.0
240.0,3.0,4.0,Vitacura,3174613.0
300.0,4.0,4.0,Vitacura,3174613.0
260.0,4.0,4.0,Vitacura,3015883.0
255.0,3.0,3.0,Vitacura,3015883.0
200.0,5.0,4.0,Vitacura,2300000.0
180.0,3.0,3.0,Vitacura,3174613.0
250.0,3.0,3.0,Vitacura,2300000.0
130.0,3.0,3.0,Vitacura,3174613.0
220.0,3.0,3.0,Vitacura,2303500.0
180.0,3.0,3.0,Vitacura,3174613.0
130.0,2.0,2.0,Vitacura,3174613.0
173.0,3.0,2.0,Vitacura,2380960.0
185.0,4.0,4.0,Vitacura,3079375.0
300.0,3.0,4.0,Vitacura,2500000.0
185.0,4.0,4.0,Vitacura,3079375.0
280.0,3.0,4.0,Vitacura,3111121.0
206.0,4.0,4.0,Vitacura,3142867.0
140.0,3.0,3.0,Vitacura,2500000.0
270.0,4.0,3.0,Vitacura,2476199.0
180.0,4.0,3.0,Vitacura,2476199.0
200.0,4.0,5.0,Vitacura,2380960.0
310.0,4.0,4.0,Vitacura,3174613.0
239.0,4.0,3.0,Vitacura,2412706.0
132.0,3.0,3.0,Vitacura,3079375.0
143.0,3.0,3.0,Vitacura,2400000.0
320.0,4.0,3.0,Vitacura,3174613.0
180.0,4.0,4.0,Vitacura,3047629.0
130.0,3.0,2.0,Vitacura,2400000.0
238.0,4.0,5.0,Vitacura,3174613.0
260.0,3.0,3.0,Vitacura,3015883.0
190.0,4.0,4.0,Vitacura,3079375.0
200.0,2.0,2.0,Vitacura,3174613.0
280.0,4.0,4.0,Vitacura,3015883.0
166.0,3.0,3.0,Vitacura,3000000.0
268.0,3.0,4.0,Vitacura,3500000.0
153.0,4.0,4.0,Vitacura,2523818.0
240.0,2.0,2.0,Vitacura,2222229.0
172.0,3.0,3.0,Vitacura,2222229.0
360.0,4.0,5.0,Vitacura,3500000.0
364.0,4.0,4.0,Vitacura,3500000.0
348.0,4.0,5.0,Vitacura,3507948.0
140.0,4.0,4.0,Vitacura,2222229.0
165.0,3.0,3.0,Vitacura,2522865.0
308.0,3.0,4.0,Vitacura,3600000.0
180.0,4.0,4.0,Vitacura,3000000.0
190.0,4.0,4.0,Vitacura,2222229.0
230.0,5.0,4.0,Vitacura,3000000.0
419.0,4.0,5.0,Vitacura,5079382.0
419.0,4.0,5.0,Vitacura,5079382.0
140.0,3.0,4.0,Vitacura,2539691.0
407.0,3.0,4.0,Vitacura,5000000.0
220.0,5.0,3.0,Vitacura,2950000.0
117.0,2.0,3.0,Vitacura,2222229.0
160.0,4.0,4.0,Vitacura,2522865.0
365.0,5.0,5.0,Vitacura,3500000.0
360.0,5.0,5.0,Vitacura,3500000.0
243.0,3.0,4.0,Vitacura,3200000.0
100.0,3.0,2.0,Vitacura,2500000.0
180.0,4.0,4.0,Vitacura,3000000.0
135.0,3.0,3.0,Vitacura,3238106.0
136.0,3.0,3.0,Vitacura,3238106.0
135.0,3.0,3.0,Vitacura,3238106.0
261.0,2.0,3.0,Vitacura,3238106.0
180.0,4.0,4.0,Vitacura,3000000.0
454.0,4.0,5.0,Vitacura,5714304.0
245.0,4.0,5.0,Vitacura,3000000.0
245.0,4.0,5.0,Vitacura,3400000.0
233.0,3.0,4.0,Vitacura,3492075.0
285.0,4.0,4.0,Vitacura,3492075.0
220.0,2.0,2.0,Vitacura,3000000.0
180.0,4.0,4.0,Vitacura,3000000.0
155.0,4.0,4.0,Vitacura,2507945.0
282.0,3.0,3.0,Vitacura,3492075.0
240.0,4.0,5.0,Vitacura,3492075.0
230.0,5.0,4.0,Vitacura,3000000.0
398.0,4.0,3.0,Vitacura,3619059.0
330.0,4.0,4.0,Vitacura,2290000.0
87.0,2.0,2.0,Vitacura,1290000.0
220.0,3.0,3.0,Vitacura,2000000.0
87.0,2.0,2.0,Vitacura,1269845.0
87.0,2.0,2.0,Vitacura,1269845.0
90.0,2.0,2.0,Vitacura,1269845.0
103.0,3.0,3.0,Vitacura,1270000.0
127.0,3.0,3.0,Vitacura,1280000.0
115.0,4.0,3.0,Vitacura,1280000.0
135.0,2.0,3.0,Vitacura,1300000.0
103.0,3.0,3.0,Vitacura,1269845.0
145.0,4.0,3.0,Vitacura,1300000.0
108.0,3.0,2.0,Vitacura,1300000.0
140.0,3.0,2.0,Vitacura,1300000.0
140.0,3.0,3.0,Vitacura,1300000.0
130.0,4.0,3.0,Vitacura,1300000.0
140.0,4.0,4.0,Vitacura,1300000.0
87.0,2.0,2.0,Vitacura,1300000.0
110.0,2.0,3.0,Vitacura,1300000.0
140.0,4.0,3.0,Vitacura,1300000.0
170.0,3.0,2.0,Vitacura,1300000.0
100.0,2.0,2.0,Vitacura,1269845.0
125.0,3.0,3.0,Vitacura,1269845.0
90.0,2.0,2.0,Vitacura,1200000.0
112.0,4.0,3.0,Vitacura,1200000.0
103.0,3.0,3.0,Vitacura,1200000.0
105.0,4.0,3.0,Vitacura,1200004.0
105.0,3.0,3.0,Vitacura,1202544.0
107.0,4.0,3.0,Vitacura,1206353.0
111.0,3.0,3.0,Vitacura,1206353.0
103.0,3.0,3.0,Vitacura,1269845.0
130.0,3.0,3.0,Vitacura,1206353.0
87.0,2.0,2.0,Vitacura,1246548.0
87.0,2.0,2.0,Vitacura,1250000.0
87.0,2.0,2.0,Vitacura,1250000.0
88.0,2.0,2.0,Vitacura,1250000.0
150.0,3.0,2.0,Vitacura,1269845.0
135.0,4.0,3.0,Vitacura,1269845.0
88.0,2.0,2.0,Vitacura,1269845.0
154.0,3.0,4.0,Vitacura,1206353.0
110.0,3.0,3.0,Vitacura,1200000.0
139.0,4.0,3.0,Vitacura,1300000.0
105.0,2.0,2.0,Vitacura,1300000.0
140.0,3.0,3.0,Vitacura,1350000.0
125.0,2.0,2.0,Vitacura,1350000.0
150.0,4.0,4.0,Vitacura,1350000.0
87.0,2.0,2.0,Vitacura,1350000.0
114.0,3.0,2.0,Vitacura,1365084.0
170.0,2.0,2.0,Vitacura,1365084.0
120.0,2.0,2.0,Vitacura,1365084.0
135.0,3.0,3.0,Vitacura,1350000.0
120.0,3.0,3.0,Vitacura,1396830.0
100.0,3.0,3.0,Vitacura,1396830.0
120.0,4.0,3.0,Vitacura,1396830.0
140.0,3.0,2.0,Vitacura,1396830.0
150.0,4.0,4.0,Vitacura,1400000.0
140.0,4.0,3.0,Vitacura,1400000.0
140.0,4.0,4.0,Vitacura,1400000.0
144.0,3.0,4.0,Vitacura,1400000.0
140.0,3.0,2.0,Vitacura,1396830.0
87.0,2.0,2.0,Vitacura,1300000.0
170.0,3.0,3.0,Vitacura,1350000.0
160.0,3.0,3.0,Vitacura,1350000.0
87.0,2.0,2.0,Vitacura,1301592.0
130.0,2.0,3.0,Vitacura,1301592.0
155.0,3.0,3.0,Vitacura,1301592.0
150.0,4.0,3.0,Vitacura,1310000.0
92.0,2.0,2.0,Vitacura,1333338.0
140.0,3.0,3.0,Vitacura,1333338.0
92.0,2.0,2.0,Vitacura,1333338.0
135.0,4.0,3.0,Vitacura,1350000.0
92.0,2.0,2.0,Vitacura,1333338.0
120.0,4.0,2.0,Vitacura,1333338.0
130.0,3.0,3.0,Vitacura,1333338.0
90.0,2.0,2.0,Vitacura,1333338.0
155.0,4.0,3.0,Vitacura,1333338.0
140.0,3.0,3.0,Vitacura,1350000.0
106.0,4.0,3.0,Vitacura,1350000.0
140.0,3.0,3.0,Vitacura,1350000.0
112.0,3.0,3.0,Vitacura,1333338.0
142.0,4.0,3.0,Vitacura,1400000.0
90.0,2.0,2.0,Vitacura,1200000.0
90.0,2.0,2.0,Vitacura,1200000.0
99.0,4.0,3.0,Vitacura,809526.0
73.0,3.0,2.0,Vitacura,820000.0
75.0,2.0,2.0,Vitacura,830000.0
98.0,3.0,2.0,Vitacura,850000.0
120.0,4.0,3.0,Vitacura,850000.0
75.0,2.0,2.0,Vitacura,850000.0
73.0,2.0,2.0,Vitacura,888892.0
54.0,2.0,2.0,Vitacura,800000.0
85.0,2.0,2.0,Vitacura,890000.0
85.0,2.0,2.0,Vitacura,890000.0
84.0,2.0,2.0,Vitacura,900000.0
90.0,3.0,3.0,Vitacura,900000.0
98.0,3.0,3.0,Vitacura,900000.0
90.0,4.0,3.0,Vitacura,900000.0
90.0,3.0,3.0,Vitacura,900000.0
85.0,2.0,2.0,Vitacura,920638.0
75.0,2.0,2.0,Vitacura,890000.0
87.0,2.0,3.0,Vitacura,920638.0
98.0,3.0,2.0,Vitacura,800000.0
70.0,2.0,2.0,Vitacura,793653.0
50.0,1.0,1.0,Vitacura,507938.0
35.0,1.0,1.0,Vitacura,603177.0
43.0,1.0,1.0,Vitacura,634923.0
41.0,1.0,1.0,Vitacura,698415.0
46.0,1.0,1.0,Vitacura,698415.0
43.0,1.0,1.0,Vitacura,698415.0
51.0,2.0,2.0,Vitacura,700002.0
110.0,2.0,2.0,Vitacura,800000.0
40.0,1.0,1.0,Vitacura,700955.0
70.0,2.0,2.0,Vitacura,730161.0
75.0,3.0,2.0,Vitacura,750000.0
74.0,2.0,2.0,Vitacura,761907.0
74.0,2.0,2.0,Vitacura,761907.0
100.0,3.0,2.0,Vitacura,780955.0
71.0,2.0,2.0,Vitacura,790000.0
44.0,1.0,1.0,Vitacura,790000.0
60.0,2.0,2.0,Vitacura,720320.0
51.0,1.0,2.0,Vitacura,1200000.0
87.0,2.0,3.0,Vitacura,920638.0
102.0,3.0,2.0,Vitacura,950000.0
68.0,2.0,2.0,Vitacura,1174607.0
130.0,4.0,3.0,Vitacura,1174607.0
95.0,3.0,3.0,Vitacura,1174607.0
101.0,3.0,2.0,Vitacura,1190000.0
95.0,3.0,3.0,Vitacura,1200000.0
112.0,4.0,3.0,Vitacura,1200000.0
70.0,3.0,1.0,Vitacura,1200000.0
112.0,3.0,3.0,Vitacura,1150000.0
90.0,3.0,3.0,Vitacura,1200000.0
72.0,3.0,1.0,Vitacura,1200000.0
70.0,2.0,1.0,Vitacura,1200000.0
68.0,2.0,2.0,Vitacura,1200000.0
101.0,3.0,3.0,Vitacura,1200000.0
110.0,4.0,3.0,Vitacura,1200000.0
126.0,3.0,2.0,Vitacura,1200000.0
90.0,3.0,2.0,Vitacura,1200000.0
140.0,3.0,2.0,Vitacura,1200000.0
80.0,2.0,3.0,Vitacura,920638.0
130.0,3.0,2.0,Vitacura,1150000.0
100.0,2.0,2.0,Vitacura,1142861.0
95.0,3.0,3.0,Vitacura,952384.0
95.0,3.0,3.0,Vitacura,952384.0
75.0,2.0,2.0,Vitacura,952384.0
120.0,4.0,3.0,Vitacura,980000.0
113.0,2.0,2.0,Vitacura,1000000.0
80.0,2.0,2.0,Vitacura,1000000.0
115.0,3.0,3.0,Vitacura,1015876.0
98.0,3.0,2.0,Vitacura,1142861.0
140.0,4.0,2.0,Vitacura,1050000.0
125.0,3.0,2.0,Vitacura,1100000.0
73.0,3.0,2.0,Vitacura,1100000.0
130.0,4.0,3.0,Vitacura,1100000.0
105.0,3.0,3.0,Vitacura,1100000.0
85.0,2.0,2.0,Vitacura,1111115.0
88.0,2.0,2.0,Vitacura,1111115.0
100.0,3.0,3.0,Vitacura,1111115.0
100.0,4.0,4.0,Vitacura,1063496.0
120.0,4.0,3.0,Vitacura,1400000.0
124.0,3.0,2.0,Vitacura,1400000.0
88.0,2.0,2.0,Vitacura,1400000.0
145.0,4.0,3.0,Vitacura,1682545.0
143.0,3.0,3.0,Vitacura,1700000.0
140.0,3.0,4.0,Vitacura,1700000.0
135.0,5.0,4.0,Vitacura,1700000.0
138.0,2.0,3.0,Vitacura,1714291.0
170.0,3.0,3.0,Vitacura,1714291.0
126.0,2.0,3.0,Vitacura,1714291.0
150.0,4.0,4.0,Vitacura,1682545.0
126.0,2.0,3.0,Vitacura,1714291.0
140.0,3.0,3.0,Vitacura,1714291.0
119.0,2.0,3.0,Vitacura,1746037.0
128.0,5.0,3.0,Vitacura,1746037.0
144.0,3.0,4.0,Vitacura,1746037.0
144.0,3.0,4.0,Vitacura,1746037.0
144.0,3.0,4.0,Vitacura,1746037.0
140.0,3.0,4.0,Vitacura,1746037.0
160.0,3.0,3.0,Vitacura,1714291.0
118.0,2.0,2.0,Vitacura,1746037.0
133.0,3.0,4.0,Vitacura,1682545.0
140.0,3.0,4.0,Vitacura,1650799.0
140.0,3.0,2.0,Vitacura,1600000.0
120.0,4.0,3.0,Vitacura,1600000.0
109.0,3.0,2.0,Vitacura,1600000.0
160.0,3.0,4.0,Vitacura,1600000.0
140.0,3.0,3.0,Vitacura,1600000.0
109.0,3.0,2.0,Vitacura,1600000.0
140.0,2.0,2.0,Vitacura,1600000.0
133.0,3.0,4.0,Vitacura,1682545.0
142.0,4.0,4.0,Vitacura,1600000.0
126.0,3.0,3.0,Vitacura,1600000.0
125.0,3.0,4.0,Vitacura,1619053.0
219.0,2.0,3.0,Vitacura,1619053.0
185.0,4.0,4.0,Vitacura,1619053.0
140.0,3.0,4.0,Vitacura,1638101.0
140.0,2.0,4.0,Vitacura,1650799.0
218.0,3.0,3.0,Vitacura,1650799.0
140.0,3.0,3.0,Vitacura,1600000.0
160.0,3.0,3.0,Vitacura,1600000.0
180.0,2.0,3.0,Vitacura,1777784.0
150.0,4.0,4.0,Vitacura,1800000.0
140.0,3.0,4.0,Vitacura,1904768.0
220.0,3.0,3.0,Vitacura,1904768.0
155.0,4.0,4.0,Vitacura,1904768.0
140.0,3.0,4.0,Vitacura,1904768.0
145.0,4.0,4.0,Vitacura,1904768.0
140.0,3.0,4.0,Vitacura,1904768.0
128.0,3.0,2.0,Vitacura,1920000.0
200.0,3.0,5.0,Vitacura,1904768.0
140.0,4.0,4.0,Vitacura,1952387.0
226.0,3.0,3.0,Vitacura,1968260.0
142.0,4.0,4.0,Vitacura,1968260.0
142.0,4.0,4.0,Vitacura,1968260.0
140.0,2.0,3.0,Vitacura,1990000.0
200.0,4.0,3.0,Vitacura,2000000.0
220.0,3.0,3.0,Vitacura,2000000.0
150.0,2.0,2.0,Vitacura,2000000.0
250.0,4.0,3.0,Vitacura,1968260.0
155.0,4.0,3.0,Vitacura,1800000.0
139.0,3.0,3.0,Vitacura,1900000.0
140.0,4.0,4.0,Vitacura,1900000.0
146.0,3.0,4.0,Vitacura,1800000.0
218.0,2.0,3.0,Vitacura,1800000.0
170.0,2.0,4.0,Vitacura,1800000.0
150.0,2.0,4.0,Vitacura,1800000.0
110.0,2.0,3.0,Vitacura,1800000.0
170.0,2.0,4.0,Vitacura,1800000.0
170.0,2.0,3.0,Vitacura,1800000.0
100.0,3.0,3.0,Vitacura,1900000.0
200.0,3.0,3.0,Vitacura,1800000.0
200.0,4.0,4.0,Vitacura,1800000.0
140.0,3.0,3.0,Vitacura,1841276.0
200.0,3.0,3.0,Vitacura,1841276.0
190.0,3.0,3.0,Vitacura,1857149.0
190.0,3.0,3.0,Vitacura,1857149.0
147.0,3.0,3.0,Vitacura,1873022.0
220.0,4.0,4.0,Vitacura,1890000.0
160.0,3.0,3.0,Vitacura,1800000.0
160.0,3.0,3.0,Vitacura,1600000.0
150.0,4.0,4.0,Vitacura,1600000.0
220.0,3.0,3.0,Vitacura,1600000.0
144.0,3.0,3.0,Vitacura,1460322.0
88.0,2.0,2.0,Vitacura,1475000.0
150.0,3.0,2.0,Vitacura,1480000.0
140.0,4.0,4.0,Vitacura,1490000.0
130.0,3.0,4.0,Vitacura,1492068.0
119.0,3.0,2.0,Vitacura,1492068.0
119.0,4.0,3.0,Vitacura,1492068.0
155.0,3.0,2.0,Vitacura,1460322.0
119.0,4.0,3.0,Vitacura,1492068.0
125.0,3.0,2.0,Vitacura,1500000.0
125.0,3.0,3.0,Vitacura,1500000.0
136.0,3.0,3.0,Vitacura,1500000.0
125.0,3.0,2.0,Vitacura,1500000.0
170.0,4.0,3.0,Vitacura,1500000.0
107.0,4.0,4.0,Vitacura,1500000.0
120.0,4.0,3.0,Vitacura,1500000.0
116.0,3.0,3.0,Vitacura,1492068.0
186.0,4.0,4.0,Vitacura,1500000.0
87.0,2.0,2.0,Vitacura,1460322.0
116.0,3.0,2.0,Vitacura,1460322.0
88.0,2.0,2.0,Vitacura,1400000.0
160.0,4.0,4.0,Vitacura,1400000.0
130.0,4.0,3.0,Vitacura,1400000.0
140.0,3.0,4.0,Vitacura,1400000.0
172.0,3.0,4.0,Vitacura,1400000.0
119.0,4.0,3.0,Vitacura,1400000.0
170.0,2.0,2.0,Vitacura,1400000.0
145.0,3.0,2.0,Vitacura,1460322.0
131.0,4.0,4.0,Vitacura,1401274.0
160.0,4.0,3.0,Vitacura,1428576.0
112.0,4.0,3.0,Vitacura,1428576.0
87.0,2.0,2.0,Vitacura,1428576.0
160.0,4.0,3.0,Vitacura,1428576.0
122.0,3.0,3.0,Vitacura,1428576.0
155.0,3.0,2.0,Vitacura,1428576.0
110.0,3.0,2.0,Vitacura,1450000.0
126.0,2.0,3.0,Vitacura,1428576.0
150.0,3.0,2.0,Vitacura,1500000.0
130.0,4.0,3.0,Vitacura,1500000.0
153.0,4.0,3.0,Vitacura,1500000.0
140.0,3.0,3.0,Vitacura,1587307.0
140.0,3.0,4.0,Vitacura,1587307.0
120.0,3.0,2.0,Vitacura,1587307.0
130.0,3.0,3.0,Vitacura,1587307.0
126.0,3.0,3.0,Vitacura,1587307.0
116.0,3.0,3.0,Vitacura,1587307.0
150.0,3.0,2.0,Vitacura,1587307.0
126.0,2.0,2.0,Vitacura,1587307.0
138.0,2.0,3.0,Vitacura,1587307.0
145.0,3.0,4.0,Vitacura,1600000.0
213.0,3.0,3.0,Vitacura,1600000.0
140.0,3.0,3.0,Vitacura,1600000.0
280.0,3.0,4.0,Vitacura,1600000.0
190.0,4.0,4.0,Vitacura,1600000.0
160.0,3.0,4.0,Vitacura,1600000.0
128.0,3.0,3.0,Vitacura,1600000.0
140.0,4.0,4.0,Vitacura,1587307.0
140.0,3.0,4.0,Vitacura,1555561.0
160.0,3.0,2.0,Vitacura,1555561.0
144.0,4.0,4.0,Vitacura,1555561.0
110.0,3.0,2.0,Vitacura,1500000.0
150.0,3.0,4.0,Vitacura,1500000.0
130.0,4.0,3.0,Vitacura,1500000.0
120.0,2.0,2.0,Vitacura,1500000.0
10.0,3.0,3.0,Vitacura,1500000.0
110.0,3.0,2.0,Vitacura,1500000.0
121.0,4.0,3.0,Vitacura,1514291.0
150.0,3.0,4.0,Vitacura,1514291.0
140.0,4.0,4.0,Vitacura,1520000.0
120.0,3.0,2.0,Vitacura,1523814.0
135.0,3.0,2.0,Vitacura,1523814.0
110.0,4.0,3.0,Vitacura,1523814.0
85.0,2.0,3.0,Vitacura,1523814.0
143.0,3.0,4.0,Vitacura,1523814.0
140.0,3.0,3.0,Vitacura,1550000.0
144.0,4.0,4.0,Vitacura,1550000.0
140.0,4.0,4.0,Vitacura,1550000.0
185.0,3.0,3.0,Vitacura,2000000.0
460.0,5.0,7.0,Vitacura,10095271.0
